,year,duration,popularity
51568,1991,239800,44
51569,1991,283053,62
51570,1991,257053,39
51571,1991,294333,50
51572,1991,252507,42
51573,1991,163373,38
51574,1991,159568,45
51575,1991,230707,38
51576,1991,327448,55
51577,1991,260173,50
51578,1991,223880,39
51579,1991,310707,38
51580,1991,306933,39
51581,1991,278707,43
51582,1991,289907,40
51583,1991,250267,40
51584,1991,164362,47
51585,1991,200348,47
51586,1991,237493,44
51587,1991,315333,39
51588,1991,220373,39
51589,1991,176347,44
51590,1991,234240,41
51591,1991,263293,39
51592,1991,266040,39
51593,1991,257400,42
51594,1991,283813,44
51595,1991,173333,42
51596,1991,195800,43
51597,1991,177240,41
51598,1991,178893,40
51599,1991,188639,47
51600,1992,192693,49
51601,1992,144467,52
51602,1992,188827,56
51603,1992,258493,44
51604,1992,189939,46
51605,1992,250600,44
51606,1992,200240,51
51607,1992,243760,53
51608,1992,305667,47
51609,1992,195827,51
51610,1992,201178,47
51611,1992,202919,46
51612,1992,235600,45
51613,1992,170493,47
51614,1992,136360,45
51615,1992,251373,48
51616,1992,200733,45
51617,1992,299493,51
51618,1992,141960,49
51619,1992,222573,57
51620,1992,239507,58
51621,1992,212080,45
51622,1992,175293,49
51623,1992,197813,44
51624,1992,187733,44
51625,1992,350000,49
51626,1992,276573,50
51627,1992,535600,48
51628,1992,227840,44
51629,1992,200690,52
51630,1992,187040,49
51631,1992,302933,66
51632,1992,176067,48
51633,1992,195160,54
51634,1992,228373,54
51635,1992,351400,46
51636,1992,119533,48
51637,1992,200000,55
51638,1992,269533,49
51639,1992,225640,49
51640,1992,230733,47
51641,1992,204733,44
51642,1992,200098,54
51643,1992,273533,45
51644,1992,274000,61
51645,1992,251226,42
51646,1992,154347,49
51647,1992,330547,49
51648,1992,276227,52
51649,1992,316200,47
51650,1992,264973,46
51651,1992,402133,57
51652,1992,311787,45
51653,1992,330227,52
51654,1992,293640,60
51655,1992,242333,42
51656,1992,273627,60
51657,1992,349667,44
51658,1992,300373,49
51659,1992,168320,51
51660,1992,186567,44
51661,1992,157222,51
51662,1992,195867,50
51663,1992,363333,44
51664,1992,235000,50
51665,1992,269933,46
51666,1992,212544,46
51667,1992,114133,49
51668,1992,283933,44
51669,1992,194040,46
51670,1992,292426,51
51671,1992,188918,56
51672,1992,184854,51
51673,1992,104440,42
51674,1992,175102,47
51675,1992,123658,50
51676,1992,142720,45
51677,1992,284573,45
51678,1992,217507,59
51679,1992,317200,49
51680,1992,366600,45
51681,1992,259227,50
51682,1992,295373,47
51683,1992,247380,50
51684,1992,267893,44
51685,1992,232000,47
51686,1992,274867,42
51687,1992,176000,43
51688,1992,275160,48
51689,1992,163303,41
51690,1992,281427,42
51691,1992,289760,48
51692,1992,202093,43
51693,1992,471547,53
51694,1992,125640,42
51695,1992,259866,52
51696,1992,278200,63
51697,1992,252693,45
51698,1992,390800,53
51699,1992,211320,52
51700,1992,209893,42
51701,1992,209133,47
51702,1992,186960,57
51703,1992,269240,52
51704,1992,178280,50
51705,1992,356400,46
51706,1992,228947,46
51707,1992,270838,43
51708,1992,106067,52
51709,1992,188707,43
51710,1992,139667,44
51711,1992,213002,45
51712,1992,152933,42
51713,1992,238867,46
51714,1992,567053,51
51715,1992,304733,43
51716,1992,246675,53
51717,1992,320200,41
51718,1992,203907,50
51719,1992,236200,44
51720,1992,181394,55
51721,1992,135307,41
51722,1992,273813,48
51723,1992,244427,46
51724,1992,225627,43
51725,1992,244093,42
51726,1992,346533,58
51727,1992,279600,51
51728,1992,207848,45
51729,1992,165373,45
51730,1992,203880,42
51731,1992,572133,52
51732,1992,152533,50
51733,1992,235467,52
51734,1992,232373,46
51735,1992,265507,48
51736,1992,251373,43
51737,1992,193440,47
51738,1992,98267,42
51739,1992,275160,41
51740,1992,90480,42
51741,1992,237347,61
51742,1992,191541,44
51743,1992,395040,49
51744,1992,206890,51
51745,1992,287120,46
51746,1992,189893,59
51747,1992,249360,53
51748,1992,211800,40
51749,1992,298973,40
51750,1992,572000,43
51751,1992,199467,44
51752,1992,284053,53
51753,1992,289800,42
51754,1992,193887,52
51755,1992,262427,48
51756,1992,231375,44
51757,1992,144627,44
51758,1992,221960,47
51759,1992,319227,59
51760,1992,231560,43
51761,1992,121653,42
51762,1992,302093,45
51763,1992,190400,50
51764,1992,249200,44
51765,1992,399267,40
51766,1992,324080,47
51767,1992,390893,50
51768,1992,201840,55
51769,1992,180493,55
51770,1992,210573,41
51771,1992,286667,47
51772,1992,188600,51
51773,1992,304600,41
51774,1992,303827,44
51775,1992,302000,46
51776,1992,203240,44
51777,1992,265867,58
51778,1992,233067,44
51779,1992,202067,50
51780,1992,245400,52
51781,1992,274667,42
51782,1992,154480,41
51783,1992,438907,41
51784,1992,193747,41
51785,1992,460067,40
51786,1992,187827,50
51787,1992,141329,40
51788,1992,128547,40
51789,1992,77347,47
51790,1992,353160,54
51791,1992,294693,50
51792,1992,228053,48
51793,1992,280333,46
51794,1992,230573,50
51795,1992,335840,49
51796,1992,327533,46
51797,1992,103253,41
51798,1992,398733,40
51799,1992,246160,40
51800,1993,178053,50
51801,1993,150999,48
51802,1993,145450,53
51803,1993,265467,53
51804,1993,186733,43
51805,1993,155493,46
51806,1993,279360,45
51807,1993,208560,63
51808,1993,236640,44
51809,1993,211813,45
51810,1993,224221,63
51811,1993,384640,44
51812,1993,230960,48
51813,1993,287480,55
51814,1993,250013,52
51815,1993,392747,46
51816,1993,357373,49
51817,1993,267707,55
51818,1993,207427,49
51819,1993,301667,49
51820,1993,298227,46
51821,1993,252067,47
51822,1993,336550,44
51823,1993,187431,52
51824,1993,169773,44
51825,1993,224027,44
51826,1993,271673,42
51827,1993,266173,49
51828,1993,326040,43
51829,1993,289240,47
51830,1993,235333,47
51831,1993,205333,49
51832,1993,223840,44
51833,1993,708867,42
51834,1993,200533,44
51835,1993,186067,46
51836,1993,267307,43
51837,1993,265590,57
51838,1993,208000,44
51839,1993,208667,52
51840,1993,281853,45
51841,1993,298640,56
51842,1993,175120,48
51843,1993,278853,47
51844,1993,273947,48
51845,1993,95387,49
51846,1993,149885,53
51847,1993,219507,49
51848,1993,169987,52
51849,1993,228200,51
51850,1993,194444,42
51851,1993,249027,46
51852,1993,276080,46
51853,1993,265027,46
51854,1993,288987,63
51855,1993,129733,46
51856,1993,191933,50
51857,1993,311333,42
51858,1993,592040,48
51859,1993,408800,42
51860,1993,268827,51
51861,1993,237760,42
51862,1993,266000,43
51863,1993,293853,53
51864,1993,227533,42
51865,1993,239333,45
51866,1993,361307,47
51867,1993,302253,49
51868,1993,212187,42
51869,1993,244667,50
51870,1993,200240,41
51871,1993,245733,44
51872,1993,288000,61
51873,1993,187350,51
51874,1993,183187,48
51875,1993,311800,51
51876,1993,293533,44
51877,1993,237093,53
51878,1993,296307,49
51879,1993,320400,43
51880,1993,217173,50
51881,1993,242800,55
51882,1993,126652,44
51883,1993,268000,46
51884,1993,242373,45
51885,1993,165107,46
51886,1993,285173,41
51887,1993,255547,45
51888,1993,151893,48
51889,1993,353853,41
51890,1993,522653,42
51891,1993,322227,43
51892,1993,194907,48
51893,1993,228053,50
51894,1993,95387,49
51895,1993,249493,55
51896,1993,467853,45
51897,1993,272707,45
51898,1993,380133,43
51899,1993,141400,41
51900,1993,196493,45
51901,1993,195840,48
51902,1993,491200,43
51903,1993,228902,41
51904,1993,1215573,47
51905,1993,199657,50
51906,1993,225200,53
51907,1993,154280,46
51908,1993,300800,46
51909,1993,205320,47
51910,1993,302093,53
51911,1993,172067,43
51912,1993,218267,41
51913,1993,371893,42
51914,1993,177400,42
51915,1993,249867,41
51916,1993,226200,54
51917,1993,288298,44
51918,1993,236147,56
51919,1993,306800,46
51920,1993,332627,46
51921,1993,161360,45
51922,1993,250533,45
51923,1993,195227,53
51924,1993,201200,52
51925,1993,275627,46
51926,1993,171549,47
51927,1993,310467,45
51928,1993,687493,42
51929,1993,164893,51
51930,1993,131533,47
51931,1993,217800,50
51932,1993,220733,44
51933,1993,171827,45
51934,1993,145575,49
51935,1993,273733,40
51936,1993,182093,42
51937,1993,228573,42
51938,1993,162160,52
51939,1993,173640,41
51940,1993,264693,41
51941,1993,202680,47
51942,1993,244733,41
51943,1993,299600,51
51944,1993,128569,50
51945,1993,331333,41
51946,1993,278173,46
51947,1993,272067,46
51948,1993,298841,41
51949,1993,159068,49
51950,1993,204413,46
51951,1993,278200,52
51952,1993,315800,45
51953,1993,281067,44
51954,1993,208467,47
51955,1993,205840,48
51956,1993,158333,55
51957,1993,271347,42
51958,1993,407173,53
51959,1993,160373,49
51960,1993,865000,46
51961,1993,230267,47
51962,1993,218667,44
51963,1993,232133,46
51964,1993,484000,41
51965,1993,305667,43
51966,1993,262333,48
51967,1993,190000,42
51968,1993,325000,57
51969,1993,309667,44
51970,1993,206080,41
51971,1993,260893,46
51972,1993,367960,60
51973,1993,296333,43
51974,1993,208827,46
51975,1993,502867,46
51976,1993,191200,44
51977,1993,296027,50
51978,1993,211067,47
51979,1993,271067,47
51980,1993,176832,48
51981,1993,384320,42
51982,1993,435947,40
51983,1993,179680,47
51984,1993,175093,51
51985,1993,309467,39
51986,1993,152267,41
51987,1993,327893,42
51988,1993,286760,39
51989,1993,261240,56
51990,1993,162453,44
51991,1993,100467,46
51992,1993,172173,43
51993,1993,110307,46
51994,1993,232120,54
51995,1993,188200,41
51996,1993,171280,45
51997,1993,313600,40
51998,1993,305800,53
51999,1993,138093,44
52000,1994,185093,52
52001,1994,338933,48
52002,1994,196467,48
52003,1994,166760,45
52004,1994,266227,52
52005,1994,276573,50
52006,1994,169933,47
52007,1994,359613,46
52008,1994,293133,49
52009,1994,394240,54
52010,1994,239067,49
52011,1994,355634,53
52012,1994,233000,50
52013,1994,243427,52
52014,1994,198800,51
52015,1994,244827,60
52016,1994,305240,53
52017,1994,324016,58
52018,1994,378373,52
52019,1994,174627,52
52020,1994,322040,59
52021,1994,220467,46
52022,1994,236507,49
52023,1994,213733,46
52024,1994,295973,46
52025,1994,303373,47
52026,1994,267333,62
52027,1994,245627,50
52028,1994,228507,50
52029,1994,226067,45
52030,1994,296933,48
52031,1994,264107,49
52032,1994,197400,53
52033,1994,273453,51
52034,1994,159040,50
52035,1994,228093,45
52036,1994,399800,45
52037,1994,201800,46
52038,1994,306800,46
52039,1994,423064,52
52040,1994,241693,55
52041,1994,312613,51
52042,1994,185187,53
52043,1994,197800,54
52044,1994,272800,50
52045,1994,290613,46
52046,1994,173773,46
52047,1994,298413,48
52048,1994,173103,50
52049,1994,305627,46
52050,1994,274000,47
52051,1994,238907,47
52052,1994,157027,49
52053,1994,135133,62
52054,1994,376640,47
52055,1994,222893,46
52056,1994,144960,48
52057,1994,294267,62
52058,1994,286000,48
52059,1994,178293,49
52060,1994,243907,44
52061,1994,245173,45
52062,1994,291600,61
52063,1994,207507,47
52064,1994,172320,46
52065,1994,237600,53
52066,1994,255893,51
52067,1994,249533,59
52068,1994,216400,45
52069,1994,359053,49
52070,1994,210840,49
52071,1994,352400,49
52072,1994,181440,46
52073,1994,273000,51
52074,1994,281493,51
52075,1994,206658,53
52076,1994,380613,62
52077,1994,221267,45
52078,1994,206373,60
52079,1994,106400,50
52080,1994,229560,44
52081,1994,191693,53
52082,1994,266467,49
52083,1994,256000,56
52084,1994,105320,50
52085,1994,278173,62
52086,1994,237560,52
52087,1994,337893,44
52088,1994,170373,49
52089,1994,534400,54
52090,1994,321360,54
52091,1994,365293,44
52092,1994,237800,44
52093,1994,336800,49
52094,1994,217373,43
52095,1994,103973,49
52096,1994,308040,63
52097,1994,270093,47
52098,1994,211560,63
52099,1994,462840,43
52100,1994,429973,57
52101,1994,151867,47
52102,1994,144467,46
52103,1994,252600,51
52104,1994,257160,52
52105,1994,370667,50
52106,1994,154307,47
52107,1994,235800,53
52108,1994,229493,53
52109,1994,268533,48
52110,1994,220533,48
52111,1994,126373,43
52112,1994,384800,44
52113,1994,194000,70
52114,1994,143800,45
52115,1994,235840,43
52116,1994,257640,48
52117,1994,154560,45
52118,1994,550480,44
52119,1994,354013,56
52120,1994,372226,51
52121,1994,174187,49
52122,1994,182280,46
52123,1994,184067,43
52124,1994,250467,42
52125,1994,253627,43
52126,1994,175800,57
52127,1994,202600,51
52128,1994,352587,52
52129,1994,220067,49
52130,1994,226600,47
52131,1994,619000,52
52132,1994,295800,44
52133,1994,239680,43
52134,1994,172493,52
52135,1994,298600,45
52136,1994,218613,45
52137,1994,203880,50
52138,1994,237027,48
52139,1994,170667,43
52140,1994,302693,53
52141,1994,149800,46
52142,1994,468640,48
52143,1994,250573,44
52144,1994,333040,46
52145,1994,207067,54
52146,1994,215000,44
52147,1994,112973,51
52148,1994,295693,56
52149,1994,146960,52
52150,1994,222720,53
52151,1994,409255,50
52152,1994,93880,44
52153,1994,216546,43
52154,1994,272107,47
52155,1994,271067,48
52156,1994,270467,52
52157,1994,144400,45
52158,1994,372493,50
52159,1994,467427,48
52160,1994,222333,48
52161,1994,156787,48
52162,1994,288000,54
52163,1994,153893,44
52164,1994,180605,46
52165,1994,311907,50
52166,1994,251333,58
52167,1994,178533,49
52168,1994,227733,46
52169,1994,305840,50
52170,1994,262253,47
52171,1994,180560,50
52172,1994,148040,43
52173,1994,184533,48
52174,1994,222347,67
52175,1994,220827,50
52176,1994,254067,43
52177,1994,213360,46
52178,1994,213107,52
52179,1994,160133,46
52180,1994,226853,43
52181,1994,56827,43
52182,1994,230533,45
52183,1994,62093,44
52184,1994,179560,46
52185,1994,247406,64
52186,1994,248560,44
52187,1994,228347,41
52188,1994,156973,52
52189,1994,178707,49
52190,1994,218640,48
52191,1994,321040,52
52192,1994,160707,48
52193,1994,233200,45
52194,1994,124427,49
52195,1994,159773,48
52196,1994,244040,49
52197,1994,297040,48
52198,1994,199560,46
52199,1994,383053,52
52200,1995,320027,51
52201,1995,187133,50
52202,1995,243920,46
52203,1995,225120,51
52204,1995,416627,48
52205,1995,447427,45
52206,1995,156267,47
52207,1995,141347,48
52208,1995,305900,55
52209,1995,265600,50
52210,1995,292600,46
52211,1995,247467,45
52212,1995,327427,63
52213,1995,263173,49
52214,1995,145005,48
52215,1995,257267,51
52216,1995,204812,48
52217,1995,300240,49
52218,1995,227107,49
52219,1995,204307,45
52220,1995,196173,46
52221,1995,294333,62
52222,1995,189587,48
52223,1995,265133,63
52224,1995,175533,48
52225,1995,233227,54
52226,1995,279200,51
52227,1995,90227,48
52228,1995,281867,51
52229,1995,264516,47
52230,1995,306240,61
52231,1995,392493,47
52232,1995,236640,50
52233,1995,196200,49
52234,1995,244000,46
52235,1995,257867,49
52236,1995,178360,49
52237,1995,273573,65
52238,1995,281640,62
52239,1995,361093,48
52240,1995,300733,48
52241,1995,194573,61
52242,1995,139760,47
52243,1995,341773,44
52244,1995,296120,52
52245,1995,274307,44
52246,1995,185469,48
52247,1995,327493,44
52248,1995,327920,58
52249,1995,280107,57
52250,1995,171147,47
52251,1995,225133,56
52252,1995,222467,45
52253,1995,283920,61
52254,1995,265800,58
52255,1995,162213,50
52256,1995,360440,46
52257,1995,223920,49
52258,1995,188947,53
52259,1995,301453,45
52260,1995,303987,45
52261,1995,251440,55
52262,1995,216933,46
52263,1995,241507,47
52264,1995,221173,43
52265,1995,218560,45
52266,1995,270000,48
52267,1995,208733,52
52268,1995,266440,49
52269,1995,180867,45
52270,1995,336160,45
52271,1995,231733,51
52272,1995,203133,48
52273,1995,177973,49
52274,1995,274000,60
52275,1995,185627,44
52276,1995,368933,46
52277,1995,299333,44
52278,1995,210627,49
52279,1995,213600,52
52280,1995,317333,49
52281,1995,91013,47
52282,1995,209253,50
52283,1995,135400,51
52284,1995,174453,50
52285,1995,101040,47
52286,1995,126667,48
52287,1995,122555,46
52288,1995,345800,48
52289,1995,237360,52
52290,1995,175040,55
52291,1995,392800,51
52292,1995,323760,49
52293,1995,211600,44
52294,1995,294000,55
52295,1995,282253,44
52296,1995,239627,52
52297,1995,168600,44
52298,1995,183200,43
52299,1995,251907,56
52300,1995,304680,54
52301,1995,216410,50
52302,1995,188133,45
52303,1995,277840,43
52304,1995,192653,44
52305,1995,303533,58
52306,1995,424000,47
52307,1995,252560,49
52308,1995,225240,64
52309,1995,241467,58
52310,1995,318321,52
52311,1995,179293,49
52312,1995,247613,56
52313,1995,447333,60
52314,1995,103200,45
52315,1995,170867,52
52316,1995,219560,58
52317,1995,167000,48
52318,1995,146760,50
52319,1995,249627,49
52320,1995,272360,43
52321,1995,265040,48
52322,1995,276227,61
52323,1995,201893,42
52324,1995,181627,47
52325,1995,214800,47
52326,1995,265040,42
52327,1995,366160,43
52328,1995,241933,56
52329,1995,135293,48
52330,1995,243867,46
52331,1995,266787,49
52332,1995,258560,60
52333,1995,227067,55
52334,1995,256067,46
52335,1995,220200,43
52336,1995,181160,50
52337,1995,252307,63
52338,1995,301067,53
52339,1995,255467,54
52340,1995,159827,48
52341,1995,331000,46
52342,1995,250333,47
52343,1995,267493,47
52344,1995,181533,48
52345,1995,37201,41
52346,1995,322227,46
52347,1995,106533,45
52348,1995,220827,47
52349,1995,221227,46
52350,1995,332852,50
52351,1995,303813,43
52352,1995,313960,45
52353,1995,296040,44
52354,1995,291733,48
52355,1995,370493,42
52356,1995,259453,51
52357,1995,205400,56
52358,1995,215827,48
52359,1995,241733,60
52360,1995,185947,45
52361,1995,316227,43
52362,1995,324853,43
52363,1995,199707,43
52364,1995,279400,46
52365,1995,286320,48
52366,1995,197333,54
52367,1995,224468,52
52368,1995,270773,41
52369,1995,222067,43
52370,1995,315827,48
52371,1995,222960,51
52372,1995,284440,42
52373,1995,340893,50
52374,1995,249933,54
52375,1995,198400,45
52376,1995,219200,42
52377,1995,271707,60
52378,1995,188800,44
52379,1995,252200,48
52380,1995,270027,46
52381,1995,204627,45
52382,1995,205627,44
52383,1995,432573,46
52384,1995,245253,47
52385,1995,193600,46
52386,1995,184400,43
52387,1995,214307,49
52388,1995,327573,48
52389,1995,306867,46
52390,1995,244507,45
52391,1995,161533,43
52392,1995,263813,51
52393,1995,186800,41
52394,1995,252573,44
52395,1995,305480,43
52396,1995,159667,42
52397,1995,215826,52
52398,1995,239640,41
52399,1995,195531,45
52400,1996,241027,50
52401,1996,230733,45
52402,1996,272093,61
52403,1996,268573,51
52404,1996,220587,53
52405,1996,184600,48
52406,1996,173067,48
52407,1996,167160,51
52408,1996,314720,58
52409,1996,263653,49
52410,1996,188693,57
52411,1996,225293,47
52412,1996,261400,58
52413,1996,265987,52
52414,1996,310333,50
52415,1996,178533,46
52416,1996,171000,52
52417,1996,147800,49
52418,1996,239973,48
52419,1996,164107,48
52420,1996,188240,47
52421,1996,309187,52
52422,1996,416000,48
52423,1996,217067,44
52424,1996,196067,47
52425,1996,250907,58
52426,1996,226800,53
52427,1996,401227,51
52428,1996,162505,49
52429,1996,323227,45
52430,1996,202440,47
52431,1996,208747,45
52432,1996,328400,44
52433,1996,586400,48
52434,1996,231920,51
52435,1996,281520,62
52436,1996,260467,46
52437,1996,283093,66
52438,1996,223267,52
52439,1996,220547,68
52440,1996,69813,45
