,SongID,duration,popularity,year,duration_sec
10148,Lonesome TownRicky Nelson,134040.0,58.0,1958,134.04
10149,Judy's Turn To CryLesley Gore,131000.0,39.0,1963,131.0
10150,GalvestonGlen Campbell,161066.0,52.0,1969,161.066
10151,HappyPharrell Williams,232720.0,79.0,2014,232.72
10152,Mr. BlueThe Fleetwoods,145133.0,56.0,1959,145.133
10153,HeroMariah Carey,257733.0,73.0,1993,257.733
10154,No OneAlicia Keys,253813.0,81.0,2007,253.813
10155,EmotionsBrenda Lee,171226.0,41.0,1960,171.226
10156,HushDeep Purple,264973.0,56.0,1968,264.973
10157,Easy To Be HardThree Dog Night,190360.0,34.0,1969,190.36
10158,Love Grows (Where My Rosemary Goes)Edison Lighthouse,170866.0,42.0,1970,170.866
10159,I'm SorryJohn Denver,211773.0,46.0,1975,211.773
10160,My Lovin' (You're Never Gonna Get It)En Vogue,281613.0,58.0,1992,281.613
10161,Midnight In MoscowKenny Ball and his Jazzmen,178880.0,24.0,1962,178.88
10162,Little Bit O' SoulThe Music Explosion,141826.0,6.0,1967,141.826
10163,HairThe Cowsills,210333.0,33.0,1969,210.333
10164,GhostbustersRay Parker Jr.,240800.0,67.0,1984,240.8
10165,IfBread,155773.0,63.0,1971,155.773
10166,Every Beat Of My HeartPips,114666.0,26.0,1961,114.666
10167,Happy TogetherThe Turtles,176293.0,75.0,1967,176.293
10168,I Say A Little PrayerDionne Warwick,188360.0,49.0,1967,188.36
10169,I Got StungElvis Presley,109413.0,37.0,1958,109.413
10170,Never Be Anyone Else But YouRicky Nelson,136266.0,47.0,1959,136.266
10171,Mothers Little HelperThe Rolling Stones,164893.0,56.0,1966,164.893
10172,Leaning On The Lamp PostHerman's Hermits,151880.0,6.0,1966,151.88
10173,Hip Hop HoorayNaughty By Nature,267266.0,66.0,1993,267.266
10174,Here Comes The JudgeShorty Long,154720.0,18.0,1968,154.72
10175,Green TambourineThe Lemon Pipers,147000.0,45.0,1967,147.0
10176,Like YouBow Wow Featuring Ciara,205840.0,66.0,2005,205.84
10177,My Heart Belongs To Only YouBobby Vinton,162466.0,46.0,1964,162.466
10178,In And Out Of LoveDiana Ross & The Supremes,159373.0,35.0,1967,159.373
10179,My PlaceNelly Featuring Jaheim,336506.0,58.0,2004,336.506
10180,I Want To Be WantedBrenda Lee,192520.0,34.0,1960,192.52
10181,Mama SaidThe Shirelles,130892.0,49.0,1961,130.892
10182,How Can I Be SureThe Young Rascals,175075.0,38.0,1967,175.075
10183,Next Door To An AngelNeil Sedaka,144693.0,31.0,1962,144.693
10184,Kind Of A DragThe Buckinghams,126520.0,40.0,1966,126.52
10185,Good Morning StarshineOliver,221133.0,46.0,1969,221.133
10186,Everything About YouUgly Kid Joe,255160.0,47.0,1992,255.16
10187,Little WomanBobby Sherman,146030.0,29.0,1969,146.03
10188,My LifeBilly Joel,284000.0,66.0,1978,284.0
10189,In The GhettoElvis Presley,167413.0,64.0,1969,167.413
10190,KodachromePaul Simon,215400.0,62.0,1973,215.4
10191,Meet Me HalfwayThe Black Eyed Peas,284373.0,62.0,2009,284.373
10192,Ebony EyesThe Everly Brothers,188093.0,38.0,1961,188.093
10193,Just Give Me A ReasonP!nk Featuring Nate Ruess,242733.0,82.0,2013,242.733
10194,Engine Engine #9Roger Miller,136932.0,25.0,1965,136.932
10195,Eye Of The TigerSurvivor,245640.0,77.0,1982,245.64
10196,GlamorousFergie Featuring Ludacris,246573.0,67.0,2007,246.573
10197,One Bad AppleThe Osmonds,164973.0,35.0,1971,164.973
10198,I Can't Get Next To YouThe Temptations,174933.0,56.0,1969,174.933
10199,LadyD'Angelo,346266.0,63.0,1996,346.266
10200,I Got A FeelingRicky Nelson,125440.0,22.0,1958,125.44
10201,Dum DumBrenda Lee,146173.0,26.0,1961,146.173
10202,LounginLL Cool J,229373.0,55.0,1996,229.373
10203,Make Me BetterFabolous Featuring Ne-Yo,253573.0,63.0,2007,253.573
10204,How To LoveLil Wayne,240306.0,68.0,2011,240.306
10205,Guitar Boogie ShuffleThe Virtues,156800.0,22.0,1959,156.8
10206,HungryPaul Revere & The Raiders Featuring Mark Lindsay,173840.0,49.0,1966,173.84
10207,Homeward BoundSimon & Garfunkel,149613.0,66.0,1966,149.613
10208,Get It Poppin'Fat Joe Featuring Nelly,211320.0,47.0,2005,211.32
10209,It's A Man's Man's Man's WorldJames Brown And The Famous Flames,167373.0,64.0,1966,167.373
10210,Lyin' EyesEagles,381998.0,66.0,1975,381.998
10211,"Go, Jimmy, GoJimmy Clanton",126426.0,14.0,1959,126.426
10212,Mountain Of LoveJohnny Rivers,165426.0,32.0,1964,165.426
10213,Incense And PeppermintsStrawberry Alarm Clock,167453.0,52.0,1967,167.453
10214,Navy BlueDiane Renay,150840.0,31.0,1964,150.84
10215,Let's Do It AgainThe Staple Singers,293600.0,49.0,1975,293.6
10216,MichaelThe Highwaymen,289227.0,4.0,1961,289.227
10217,Me And Bobby McGeeJanis Joplin,271333.0,71.0,1971,271.333
10218,Good ThingPaul Revere & The Raiders Featuring Mark Lindsay,182386.0,52.0,1966,182.386
10219,"Gypsys, Tramps & ThievesCher",158000.0,55.0,1971,158.0
10220,Love HangoverDiana Ross,468640.0,53.0,1976,468.64
10221,ExodusFerrante & Teicher,190359.0,13.0,1960,190.359
10222,I TriedBone Thugs-N-Harmony Featuring Akon,287480.0,63.0,2007,287.48
10223,Georgia On My MindRay Charles,372626.0,40.0,1960,372.626
10224,Everybody Loves SomebodyDean Martin,161640.0,63.0,1964,161.64
10225,Many Tears AgoConnie Francis,114440.0,23.0,1960,114.44
10226,Eleanor RigbyThe Beatles,126533.0,71.0,1966,126.533
10227,Love (Can Make You Happy)Mercy,208293.0,31.0,1969,208.293
10228,"Mercy, Mercy Me (The Ecology)Marvin Gaye",196466.0,61.0,1971,196.466
10229,In Da Club50 Cent,193466.0,72.0,2003,193.466
10230,I Couldn't Live Without Your LovePetula Clark,174560.0,36.0,1966,174.56
10231,Oh GirlThe Chi-lites,216280.0,50.0,1972,216.28
10232,My Love Is Your LoveWhitney Houston,261573.0,68.0,1999,261.573
10233,New OrleansU.S. Bonds,173160.0,27.0,1960,173.16
10234,If I Had A HammerTrini Lopez,180929.0,41.0,1963,180.929
10235,Hangin' ToughNew Kids On The Block,256560.0,49.0,1989,256.56
10236,Never Been To SpainThree Dog Night,226066.0,57.0,1971,226.066
10237,I'm Leaving It Up To YouDale & Grace,133791.0,25.0,1963,133.791
10238,"GrillzNelly Featuring Paul Wall, Ali & Gipp",271160.0,59.0,2005,271.16
10239,HardRihanna Featuring Jeezy,250600.0,57.0,2009,250.6
10240,Hang On SloopyThe McCoys,231800.0,56.0,1965,231.8
10241,Na Na Hey Hey Kiss Him GoodbyeSteam,247173.0,48.0,1969,247.173
10242,I Can See For MilesThe Who,248618.0,54.0,1967,248.618
10243,Far AwayNickelback,238173.0,71.0,2006,238.173
10244,"Oh, What A NightThe Dells",171978.0,41.0,1969,171.978
10245,I Second That EmotionSmokey Robinson & The Miracles,161226.0,64.0,1967,161.226
10246,Love Potion Number NineThe Searchers,125813.0,46.0,1964,125.813
10247,HurtTimi Yuro,148466.0,45.0,1961,148.466
10248,My Home TownPaul Anka,126293.0,32.0,1960,126.293
10249,I'm With YouAvril Lavigne,223066.0,71.0,2002,223.066
10250,If I Were A CarpenterBobby Darin,204493.0,19.0,1966,204.493
10251,Go Away Little GirlThe Happenings,137706.0,24.0,1966,137.706
10252,I Love How You Love MeBobby Vinton,148600.0,45.0,1968,148.6
10253,No MoreRuff Endz,242560.0,51.0,2000,242.56
10254,Everybody Loves Me But YouBrenda Lee,150360.0,24.0,1962,150.36
10255,MesmerizeJa Rule Featuring Ashanti,278720.0,66.0,2002,278.72
10256,I'm Gonna Be StrongGene Pitney,137893.0,12.0,1964,137.893
10257,Love Her MadlyThe Doors,198466.0,68.0,1971,198.466
10258,Oh My MyRingo Starr,259373.0,31.0,1974,259.373
10259,I'm RealJennifer Lopez Featuring Ja Rule,262133.0,60.0,2001,262.133
10260,It Ain't Me BabeThe Turtles,133960.0,36.0,1965,133.96
10261,In The SummertimeMungo Jerry,211880.0,66.0,1970,211.88
10262,Love LettersKetty Lester,163186.0,22.0,1962,163.186
10263,"Leaving On A Jet PlanePeter, Paul & Mary",207240.0,60.0,1969,207.24
10264,Heartaches By The NumberGuy Mitchell,154295.0,39.0,1959,154.295
10265,Nowhere To RunMartha & The Vandellas,176906.0,50.0,1965,176.906
10266,Magic Carpet RideSteppenwolf,271573.0,71.0,1968,271.573
10267,Kiss From A RoseSeal,288426.0,73.0,1995,288.426
10268,Goodbye Cruel WorldJames Darren,146720.0,13.0,1961,146.72
10269,Knockin' Da BootsH-Town,330945.0,60.0,1993,330.945
10270,Love Me DoThe Beatles,141693.0,69.0,1964,141.693
10271,ManeaterDaryl Hall John Oates,273173.0,74.0,1982,273.173
10272,Get UpCiara Featuring Chamillionaire,263373.0,56.0,2006,263.373
10273,Just Ask Your HeartFrankie Avalon,150933.0,19.0,1959,150.933
10274,Let It Be MeThe Everly Brothers,146733.0,52.0,1960,146.733
10275,Jenny From The BlockJennifer Lopez Featuring Styles & Jadakiss,187840.0,66.0,2002,187.84
10276,My LoveJustin Timberlake Featuring T.I.,276160.0,71.0,2006,276.16
10277,In The RainThe Dramatics,209213.0,52.0,1972,209.213
10278,Hats Off To LarryDel Shannon,122200.0,39.0,1961,122.2
10279,It's OverRoy Orbison,181666.0,52.0,1964,181.666
10280,Nothing But HeartachesThe Supremes,177866.0,22.0,1965,177.866
10281,"Let's Hang On!The 4 Seasons Featuring the ""Sound of Frankie Valli""",198333.0,45.0,1965,198.333
10282,Higher GroundStevie Wonder,222600.0,65.0,1973,222.6
10283,HeroChad Kroeger Featuring Josey Scott,200480.0,62.0,2002,200.48
10284,Lovers Who WanderDion,151466.0,44.0,1962,151.466
10285,Magic StickLil' Kim Featuring 50 Cent,359973.0,58.0,2003,359.973
10286,In DreamsRoy Orbison,169160.0,58.0,1963,169.16
10287,FeverThe McCoys,170160.0,28.0,1965,170.16
10288,Leave Me Alone (ruby Red Dress)Helen Reddy,207533.0,26.0,1973,207.533
10289,Little JeannieElton John,317000.0,45.0,1980,317.0
10290,Make It HappenMariah Carey,307000.0,47.0,1992,307.0
10291,JamboreeNaughty By Nature Featuring Zhane,213906.0,53.0,1999,213.906
10292,MockingbirdCarly Simon & James Taylor,254240.0,49.0,1974,254.24
10293,Lonely Night (angel Face)Captain & Tennille,198200.0,24.0,1976,198.2
10294,No Matter What Shape (Your Stomach's In)The T-Bones,136853.0,31.0,1965,136.853
10295,I'm A ManThe Spencer Davis Group,171826.0,46.0,1967,171.826
10296,Me And Mrs. JonesBilly Paul,284906.0,65.0,1972,284.906
10297,Good TimesChic,486186.0,62.0,1979,486.186
10298,For Your LoveThe Yardbirds,150626.0,51.0,1965,150.626
10299,Heart AttackOlivia Newton-John,186400.0,24.0,1982,186.4
10300,I Love The Way You LoveMarv Johnson,159893.0,6.0,1960,159.893
10301,Hotel HappinessBrook Benton,162640.0,22.0,1962,162.64
10302,Nobody I KnowPeter And Gordon,150453.0,27.0,1964,150.453
10303,On The RadioDonna Summer,241506.0,60.0,1980,241.506
10304,Is That All There IsPeggy Lee,262000.0,53.0,1969,262.0
10305,Good For MeAmy Grant,239493.0,35.0,1992,239.493
10306,Lonely StreetAndy Williams,166493.0,16.0,1959,166.493
10307,Heat WaveMartha & The Vandellas,163053.0,65.0,1963,163.053
10308,Keep On DancingThe Gentrys,131840.0,23.0,1965,131.84
10309,Gotta Travel OnBilly Grammer,150493.0,29.0,1958,150.493
10310,Funny Way Of Laughin'Burl Ives,156986.0,12.0,1962,156.986
10311,I Never Loved A Man (The Way I Love You)Aretha Franklin,171773.0,55.0,1967,171.773
10312,Let's Stay TogetherAl Green,199396.0,75.0,1971,199.396
10313,JetPaul McCartney And Wings,620746.0,33.0,1974,620.746
10314,Miss IndependentNe-Yo,232000.0,70.0,2008,232.0
10315,Hooked On A FeelingBlue Swede,172866.0,77.0,1974,172.866
10316,In The NavyVillage People,225840.0,37.0,1979,225.84
10317,EverybodyTommy Roe,119186.0,19.0,1963,119.186
10318,"I'm Every Woman (From ""The Bodyguard"")Whitney Houston",307106.0,49.0,1993,307.106
10319,I Say A Little PrayerAretha Franklin,216773.0,76.0,1968,216.773
10320,ElenoreThe Turtles,151306.0,55.0,1968,151.306
10321,GoodbyeMary Hopkin,140554.0,35.0,1969,140.554
10322,Handy ManJimmy Jones,125160.0,28.0,1959,125.16
10323,Draggin' The LineTommy James,164866.0,47.0,1971,164.866
10324,DreamsFleetwood Mac,257800.0,80.0,1977,257.8
10325,Love Came To MeDion,160106.0,29.0,1962,160.106
10326,Mother And Child ReunionPaul Simon,187400.0,53.0,1972,187.4
10327,Last KissJ. Frank Wilson and The Cavaliers,148680.0,42.0,1964,148.68
10328,Moody RiverPat Boone,157266.0,33.0,1961,157.266
10329,La La La (If I Had You)Bobby Sherman,162396.0,13.0,1969,162.396
10330,Murder On My MindYNW Melly,268434.0,86.0,2019,268.434
10331,How Far We've Comematchbox twenty,212253.0,61.0,2007,212.253
10332,Heat Of The MomentAsia,227626.0,67.0,1982,227.626
10333,Happily Ever AfterCase,276000.0,56.0,1999,276.0
10334,Keep Ya Head Up2Pac,262506.0,69.0,1993,262.506
10335,MaybellineJohnny Rivers,137200.0,31.0,1964,137.2
10336,I Got A NameJim Croce,192866.0,58.0,1973,192.866
10337,Life In The Fast LaneEagles,286219.0,73.0,1977,286.219
10338,Indian OutlawTim McGraw,182120.0,60.0,1994,182.12
10339,Land Of 1000 DancesWilson Pickett,146973.0,62.0,1966,146.973
10340,Going Up The CountryCanned Heat,171373.0,65.0,1968,171.373
10341,Free Your MindEn Vogue,293105.0,54.0,1992,293.105
10342,My BandD12,298773.0,71.0,2004,298.773
10343,Mickey's MonkeyThe Miracles,194440.0,29.0,1963,194.44
10344,I Won't Last A Day Without YouCarpenters,232533.0,60.0,1974,232.533
10345,Let Me Love YouMario,256733.0,78.0,2004,256.733
10346,Let It RockKevin Rudolf Featuring Lil Wayne,231173.0,66.0,2008,231.173
10347,It's All RightThe Impressions,173360.0,47.0,1963,173.36
10348,I Love You More And More Every DayAl Martino,135333.0,24.0,1964,135.333
10349,Get The Party StartedP!nk,192533.0,68.0,2001,192.533
10350,I CryFlo Rida,223800.0,64.0,2012,223.8
10351,Old RiversWalter Brennan,166120.0,23.0,1962,166.12
10352,I Wanna Love You ForeverJessica Simpson,263800.0,59.0,1999,263.8
10353,Mashed Potato TimeDee Dee Sharp,150866.0,47.0,1962,150.866
10354,El PasoMarty Robbins,259306.0,62.0,1959,259.306
10355,Let's Twist AgainChubby Checker,137360.0,64.0,1961,137.36
10356,Hold What You've GotJoe Tex,187840.0,26.0,1964,187.84
10357,Love EyesNancy Sinatra,157596.0,17.0,1967,157.596
10358,Have I Told You LatelyRod Stewart,241506.0,66.0,1993,241.506
10359,If You Wanna Be HappyJimmy Soul,143000.0,50.0,1963,143.0
10360,Let's Live For TodayThe Grass Roots,167400.0,49.0,1967,167.4
10361,Money MakerLudacris Featuring Pharrell,230613.0,62.0,2006,230.613
10362,Hello Mary LouRicky Nelson,139280.0,54.0,1961,139.28
10363,Give It To YouJordan Knight,289760.0,42.0,1999,289.76
10364,"DowntownMacklemore & Ryan Lewis Featuring Eric Nally, Melle Mel, Kool Moe Dee & Grandmaster Caz",292593.0,70.0,2015,292.593
10365,Oh! CarolNeil Sedaka,135466.0,55.0,1959,135.466
10366,IsraelitesDesmond Dekker & The Aces,155360.0,46.0,1969,155.36
10367,FrankieConnie Francis,151200.0,42.0,1959,151.2
10368,Loop De LoopJohnny Thunder,141960.0,12.0,1962,141.96
10369,It's Only Make BelieveConway Twitty,132026.0,50.0,1958,132.026
10370,FireOhio Players,264360.0,55.0,1974,264.36
10371,GuiltyBarbra Streisand & Barry Gibb,264333.0,68.0,1980,264.333
10372,FunkdafiedDa Brat,185933.0,56.0,1994,185.933
10373,Hound Dog ManFabian,119746.0,2.0,1959,119.746
10374,Her Royal MajestyJames Darren,132666.0,11.0,1962,132.666
10375,"Hey, GirlFreddie Scott",191226.0,26.0,1963,191.226
10376,I Go To PiecesPeter And Gordon,145266.0,41.0,1965,145.266
10377,JacksonNancy Sinatra & Lee Hazlewood,169013.0,43.0,1967,169.013
10378,Everything Is BeautifulRay Stevens,212773.0,38.0,1970,212.773
10379,Nothin' On YouB.o.B Featuring Bruno Mars,268320.0,72.0,2010,268.32
10380,Like A G6Far*East Movement Featuring Cataracs & Dev,216893.0,69.0,2010,216.893
10381,Feel Like Makin' LoveRoberta Flack,175400.0,64.0,1974,175.4
10382,Five O'Clock WorldThe Vogues,137613.0,44.0,1965,137.613
10383,Hooray For HazelTommy Roe,151040.0,23.0,1966,151.04
10384,My WorldBee Gees,206160.0,48.0,1972,206.16
10385,Love So RightBee Gees,215493.0,53.0,1976,215.493
10386,My HumpsThe Black Eyed Peas,326960.0,65.0,2005,326.96
10387,Locked AwayR. City Featuring Adam Levine,227280.0,67.0,2015,227.28
10388,Like A Rolling StoneBob Dylan,369600.0,72.0,1965,369.6
10389,Good Lovin'The Young Rascals,150906.0,55.0,1966,150.906
10390,Jack & DianeJohn Cougar,254493.0,74.0,1982,254.493
10391,Last DateFloyd Cramer,146760.0,48.0,1960,146.76
10392,Me And You And A Dog Named BooLobo,177933.0,56.0,1971,177.933
10393,I Hear You KnockingDave Edmunds,170000.0,46.0,1970,170.0
10394,One Of These NightsEagles,291685.0,70.0,1975,291.685
10395,Mean Woman BluesRoy Orbison,145506.0,38.0,1963,145.506
10396,May You AlwaysThe McGuire Sisters,178066.0,32.0,1959,178.066
10397,I Got The Feelin' (Oh No No)Neil Diamond,129946.0,30.0,1966,129.946
10398,Hotel CaliforniaEagles,391376.0,83.0,1977,391.376
10399,Make A Move On MeOlivia Newton-John,197840.0,35.0,1982,197.84
10400,Hold On My HeartGenesis,276373.0,46.0,1992,276.373
10401,Down By The StationThe Four Preps,172066.0,20.0,1959,172.066
10402,Hold Her TightThe Osmonds,196026.0,16.0,1972,196.026
10403,Gemini DreamThe Moody Blues,249546.0,37.0,1981,249.546
10404,ForeverThe Little Dippers,143160.0,26.0,1960,143.16
10405,Fool #1Brenda Lee,147533.0,33.0,1961,147.533
10406,Harry The Hairy ApeRay Stevens,192640.0,16.0,1963,192.64
10407,Eight Miles HighThe Byrds,214640.0,57.0,1966,214.64
10408,On And OnGladys Knight And The Pips,256333.0,26.0,1974,256.333
10409,In Those JeansGinuwine,243306.0,63.0,2003,243.306
10410,Midnight Train To GeorgiaGladys Knight And The Pips,279333.0,68.0,1973,279.333
10411,OhCiara Featuring Ludacris,256346.0,65.0,2005,256.346
10412,Drag CityJan & Dean,142560.0,26.0,1963,142.56
10413,Goin' Out Of My HeadLittle Anthony And The Imperials,149733.0,42.0,1964,149.733
10414,My LovePetula Clark,164133.0,35.0,1965,164.133
10415,Kentucky RainElvis Presley,197880.0,41.0,1970,197.88
10416,Love Will Never Do (Without You)Janet Jackson,350000.0,47.0,1990,350.0
10417,In My BedDru Hill,242360.0,57.0,1997,242.36
10418,HelloLionel Richie,251106.0,60.0,1984,251.106
10419,Like I Love YouJustin Timberlake,283626.0,63.0,2002,283.626
10420,Dreamin'Johnny Burnette,141493.0,42.0,1960,141.493
10421,I Got RhythmThe Happenings,178640.0,28.0,1967,178.64
10422,"Mercy, Mercy, MercyThe Buckinghams",167266.0,34.0,1967,167.266
10423,Honey ChileMartha Reeves & The Vandellas,177973.0,22.0,1967,177.973
10424,Fire And RainJames Taylor,200579.0,73.0,1970,200.579
10425,Gin And JuiceSnoop Doggy Dogg,211493.0,74.0,1994,211.493
10426,Hot Pants (She Got To Use What She Got To Get What She Wants) (Pt. 1)James Brown,189706.0,6.0,1971,189.706
10427,How Do I Make YouLinda Ronstadt,144773.0,37.0,1980,144.773
10428,Midnight ConfessionsThe Grass Roots,167000.0,41.0,1968,167.0
10429,JeanOliver,200066.0,29.0,1969,200.066
10430,Living Inside MyselfGino Vannelli,263226.0,48.0,1981,263.226
10431,I'm ReadyTevin Campbell,286720.0,56.0,1994,286.72
10432,Holidae InChingy Featuring Ludacris & Snoop Dogg,314400.0,62.0,2003,314.4
10433,Long Cool Woman (In A Black Dress)The Hollies,199200.0,64.0,1972,199.2
10434,"Hi, Hi, HiWings",188893.0,40.0,1972,188.893
10435,If You Asked Me ToCeline Dion,234360.0,54.0,1992,234.36
10436,One Last TimeAriana Grande,197266.0,81.0,2015,197.266
10437,Dream Baby (How Long Must I Dream)Roy Orbison,153800.0,44.0,1962,153.8
10438,MatchboxThe Beatles,118746.0,36.0,1964,118.746
10439,If I Could Build My Whole World Around YouMarvin Gaye & Tammi Terrell,146226.0,40.0,1967,146.226
10440,I Want It That WayBackstreet Boys,213600.0,78.0,1999,213.6
10441,England SwingsRoger Miller,112466.0,28.0,1965,112.466
10442,HeartsMarty Balin,258773.0,48.0,1981,258.773
10443,I've Had ItThe Bell Notes,162560.0,23.0,1959,162.56
10444,If You're Ready (Come Go With Me)The Staple Singers,267173.0,49.0,1973,267.173
10445,Muskrat LoveCaptain & Tennille,228160.0,38.0,1976,228.16
10446,I'm In YouPeter Frampton,250000.0,46.0,1977,250.0
10447,Get AwayBobby Brown,310497.0,39.0,1993,310.497
10448,Losing YouBrenda Lee,154173.0,38.0,1963,154.173
10449,Oh How HappyShades Of Blue,136680.0,21.0,1966,136.68
10450,I've Got To Use My ImaginationGladys Knight And The Pips,210480.0,39.0,1973,210.48
10451,Hopelessly Devoted To YouOlivia Newton-John,186000.0,55.0,1978,186.0
10452,Love's Been A Little Bit Hard On MeJuice Newton,194733.0,35.0,1982,194.733
10453,Looking For A New LoveJody Watley,242400.0,42.0,1987,242.4
10454,I'm Gonna Be (500 Miles)The Proclaimers,219466.0,75.0,1993,219.466
10455,EndlesslyBrook Benton,142333.0,24.0,1959,142.333
10456,Indian LakeThe Cowsills,163546.0,37.0,1968,163.546
10457,Holly HolyNeil Diamond,280306.0,44.0,1969,280.306
10458,Message To MichaelDionne Warwick,188880.0,30.0,1966,188.88
10459,Love Me TonightTom Jones,190400.0,42.0,1969,190.4
10460,Mr. Big StuffJean Knight,164560.0,65.0,1971,164.56
10461,Haunted HouseGene Simmons,156906.0,27.0,1964,156.906
10462,Fantastic VoyageCoolio,334440.0,51.0,1994,334.44
10463,Girl WatcherThe O'Kaysions,156506.0,22.0,1968,156.506
10464,"I'm On OneDJ Khaled Featuring Drake, Rick Ross & Lil Wayne",296146.0,68.0,2011,296.146
10465,Friday I'm In LoveThe Cure,214400.0,68.0,1992,214.4
10466,EnchantedThe Platters,172293.0,34.0,1959,172.293
10467,MoneyThe Kingsmen,139546.0,44.0,1964,139.546
10468,Missing You NowMichael Bolton,273306.0,51.0,1992,273.306
10469,Never Forget YouZara Larsson & MNEK,213427.0,77.0,2016,213.427
10470,Goodbye BabyJack Scott,129333.0,14.0,1958,129.333
